Match info: 392204.yaml
['Royal Challengers Bangalore', 'Kings XI Punjab']
Sachin Baby {'total runs given': 8, 'batsman matches played': 4, 'total wickets': 2, 'bowler matches played': 2, 'total balls': 45, 'total runs': 71, 'bowler balls': 10}
TM Head {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 25, 'total runs': 37, 'bowler balls': 0}
SR Watson {'total runs given': 2079, 'batsman matches played': 87, 'total wickets': 72, 'bowler matches played': 81, 'total balls': 1834, 'total runs': 2502, 'bowler balls': 1671}
STR Binny {'total runs given': 566, 'batsman matches played': 47, 'total wickets': 16, 'bowler matches played': 49, 'total balls': 519, 'total runs': 658, 'bowler balls': 462}
YS Chahal {'total runs given': 1101, 'batsman matches played': 2, 'total wickets': 52, 'bowler matches played': 38, 'total balls': 3, 'total runs': 2, 'bowler balls': 849}
CJ Jordan {'total runs given': 93, 'batsman matches played': 0, 'total wickets': 5, 'bowler matches played': 5, 'total balls': 0, 'total runs': 0, 'bowler balls': 79}
VR Aaron {'total runs given': 1024, 'batsman matches played': 7, 'total wickets': 31, 'bowler matches played': 32, 'total balls': 45, 'total runs': 42, 'bowler balls': 739}
Iqbal Abdulla {'total runs given': 995, 'batsman matches played': 10, 'total wickets': 36, 'bowler matches played': 43, 'total balls': 52, 'total runs': 46, 'bowler balls': 860}
M Vijay {'total runs given': 49, 'batsman matches played': 97, 'total wickets': 0, 'bowler matches played': 4, 'total balls': 2028, 'total runs': 2421, 'bowler balls': 37}
HM Amla {'total runs given': 0, 'batsman matches played': 5, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 102, 'total runs': 136, 'bowler balls': 0}
WP Saha {'total runs given': 0, 'batsman matches played': 65, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1005, 'total runs': 1304, 'bowler balls': 0}
MP Stoinis {'total runs given': 168, 'batsman matches played': 4, 'total wickets': 8, 'bowler matches played': 6, 'total balls': 89, 'total runs': 112, 'bowler balls': 122}
F Behardien {'total runs given': 0, 'batsman matches played': 2, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 6, 'total runs': 5, 'bowler balls': 0}
DA Miller {'total runs given': 0, 'batsman matches played': 58, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1041, 'total runs': 1471, 'bowler balls': 0}
Sandeep Sharma {'total runs given': 1166, 'batsman matches played': 8, 'total wickets': 51, 'bowler matches played': 41, 'total balls': 27, 'total runs': 18, 'bowler balls': 936}
Anureet Singh {'total runs given': 553, 'batsman matches played': 6, 'total wickets': 17, 'bowler matches played': 17, 'total balls': 31, 'total runs': 18, 'bowler balls': 376}
MM Sharma {'total runs given': 1632, 'batsman matches played': 12, 'total wickets': 70, 'bowler matches played': 59, 'total balls': 44, 'total runs': 46, 'bowler balls': 1255}
AR Patel {'total runs given': 1165, 'batsman matches played': 28, 'total wickets': 40, 'bowler matches played': 43, 'total balls': 301, 'total runs': 368, 'bowler balls': 944}
KC Cariappa {'total runs given': 172, 'batsman matches played': 2, 'total wickets': 2, 'bowler matches played': 5, 'total balls': 11, 'total runs': 13, 'bowler balls': 99}

Match info: 980975.yaml
['Kolkata Knight Riders', 'Gujarat Lions']
G Gambhir {'total runs given': 0, 'batsman matches played': 125, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2942, 'total runs': 3555, 'bowler balls': 0}
RV Uthappa {'total runs given': 0, 'batsman matches played': 125, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2645, 'total runs': 3301, 'bowler balls': 0}
MK Pandey {'total runs given': 0, 'batsman matches played': 78, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1527, 'total runs': 1752, 'bowler balls': 0}
SA Yadav {'total runs given': 8, 'batsman matches played': 32, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 348, 'total runs': 459, 'bowler balls': 6}
Shakib Al Hasan {'total runs given': 1030, 'batsman matches played': 29, 'total wickets': 41, 'bowler matches played': 39, 'total balls': 340, 'total runs': 428, 'bowler balls': 893}
YK Pathan {'total runs given': 1357, 'batsman matches played': 118, 'total wickets': 40, 'bowler matches played': 74, 'total balls': 1843, 'total runs': 2623, 'bowler balls': 1118}
AD Russell {'total runs given': 860, 'batsman matches played': 25, 'total wickets': 26, 'bowler matches played': 31, 'total balls': 350, 'total runs': 574, 'bowler balls': 600}
M Morkel {'total runs given': 2005, 'batsman matches played': 19, 'total wickets': 74, 'bowler matches played': 66, 'total balls': 92, 'total runs': 125, 'bowler balls': 1610}
PP Chawla {'total runs given': 3064, 'batsman matches played': 63, 'total wickets': 115, 'bowler matches played': 119, 'total balls': 445, 'total runs': 502, 'bowler balls': 2399}
GB Hogg {'total runs given': 547, 'batsman matches played': 4, 'total wickets': 19, 'bowler matches played': 19, 'total balls': 22, 'total runs': 22, 'bowler balls': 429}
UT Yadav {'total runs given': 2316, 'batsman matches played': 19, 'total wickets': 74, 'bowler matches played': 77, 'total balls': 82, 'total runs': 84, 'bowler balls': 1693}
BB McCullum {'total runs given': 0, 'batsman matches played': 87, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1860, 'total runs': 2295, 'bowler balls': 0}
DR Smith {'total runs given': 611, 'batsman matches played': 72, 'total wickets': 19, 'bowler matches played': 33, 'total balls': 1515, 'total runs': 1930, 'bowler balls': 419}
SK Raina {'total runs given': 1013, 'batsman matches played': 138, 'total wickets': 24, 'bowler matches played': 61, 'total balls': 2957, 'total runs': 3994, 'bowler balls': 840}
KD Karthik {'total runs given': 0, 'batsman matches played': 115, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1966, 'total runs': 2374, 'bowler balls': 0}
AJ Finch {'total runs given': 67, 'batsman matches played': 48, 'total wickets': 1, 'bowler matches played': 5, 'total balls': 1038, 'total runs': 1245, 'bowler balls': 44}
RA Jadeja {'total runs given': 2071, 'batsman matches played': 93, 'total wickets': 75, 'bowler matches played': 95, 'total balls': 1304, 'total runs': 1547, 'bowler balls': 1647}
DJ Bravo {'total runs given': 2637, 'batsman matches played': 78, 'total wickets': 119, 'bowler matches played': 98, 'total balls': 1011, 'total runs': 1240, 'bowler balls': 1991}
P Kumar {'total runs given': 3072, 'batsman matches played': 54, 'total wickets': 82, 'bowler matches played': 108, 'total balls': 311, 'total runs': 331, 'bowler balls': 2421}
DS Kulkarni {'total runs given': 1582, 'batsman matches played': 14, 'total wickets': 63, 'bowler matches played': 60, 'total balls': 95, 'total runs': 79, 'bowler balls': 1223}
S Kaushik {'total runs given': 149, 'batsman matches played': 1, 'total wickets': 6, 'bowler matches played': 5, 'total balls': 1, 'total runs': 0, 'bowler balls': 117}
PV Tambe {'total runs given': 795, 'batsman matches played': 6, 'total wickets': 28, 'bowler matches played': 30, 'total balls': 39, 'total runs': 18, 'bowler balls': 638}

Match info: 980989.yaml
['Kolkata Knight Riders', 'Rising Pune Supergiants']
AM Rahane {'total runs given': 5, 'batsman matches played': 86, 'total wickets': 1, 'bowler matches played': 1, 'total balls': 2172, 'total runs': 2546, 'bowler balls': 6}
UT Khawaja {'total runs given': 0, 'batsman matches played': 4, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 82, 'total runs': 90, 'bowler balls': 0}
GJ Bailey {'total runs given': 0, 'batsman matches played': 34, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 523, 'total runs': 630, 'bowler balls': 0}
SS Tiwary {'total runs given': 0, 'batsman matches played': 60, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1008, 'total runs': 1158, 'bowler balls': 0}
IK Pathan {'total runs given': 2685, 'batsman matches played': 80, 'total wickets': 80, 'bowler matches played': 100, 'total balls': 969, 'total runs': 1130, 'bowler balls': 2101}
MS Dhoni {'total runs given': 0, 'batsman matches played': 125, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2368, 'total runs': 3223, 'bowler balls': 0}
NLTC Perera {'total runs given': 950, 'batsman matches played': 27, 'total wickets': 29, 'bowler matches played': 34, 'total balls': 302, 'total runs': 392, 'bowler balls': 672}
R Ashwin {'total runs given': 2477, 'batsman matches played': 34, 'total wickets': 98, 'bowler matches played': 105, 'total balls': 237, 'total runs': 221, 'bowler balls': 2315}
M Ashwin {'total runs given': 210, 'batsman matches played': 1, 'total wickets': 7, 'bowler matches played': 8, 'total balls': 1, 'total runs': 0, 'bowler balls': 150}
AB Dinda {'total runs given': 1903, 'batsman matches played': 15, 'total wickets': 66, 'bowler matches played': 69, 'total balls': 42, 'total runs': 19, 'bowler balls': 1470}
A Zampa {'total runs given': 72, 'batsman matches played': 1, 'total wickets': 10, 'bowler matches played': 3, 'total balls': 1, 'total runs': 0, 'bowler balls': 72}
RV Uthappa {'total runs given': 0, 'batsman matches played': 126, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2655, 'total runs': 3315, 'bowler balls': 0}
YK Pathan {'total runs given': 1357, 'batsman matches played': 119, 'total wickets': 40, 'bowler matches played': 74, 'total balls': 1886, 'total runs': 2686, 'bowler balls': 1118}
MK Pandey {'total runs given': 0, 'batsman matches played': 79, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1529, 'total runs': 1752, 'bowler balls': 0}
G Gambhir {'total runs given': 0, 'batsman matches played': 126, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2948, 'total runs': 3560, 'bowler balls': 0}
AD Russell {'total runs given': 881, 'batsman matches played': 25, 'total wickets': 27, 'bowler matches played': 32, 'total balls': 350, 'total runs': 574, 'bowler balls': 619}
M Morkel {'total runs given': 2043, 'batsman matches played': 19, 'total wickets': 74, 'bowler matches played': 67, 'total balls': 92, 'total runs': 125, 'bowler balls': 1634}
Shakib Al Hasan {'total runs given': 1068, 'batsman matches played': 30, 'total wickets': 42, 'bowler matches played': 40, 'total balls': 390, 'total runs': 494, 'bowler balls': 911}
AS Rajpoot {'total runs given': 87, 'batsman matches played': 1, 'total wickets': 2, 'bowler matches played': 4, 'total balls': 6, 'total runs': 2, 'bowler balls': 62}
PP Chawla {'total runs given': 3094, 'batsman matches played': 63, 'total wickets': 116, 'bowler matches played': 120, 'total balls': 445, 'total runs': 502, 'bowler balls': 2423}
SP Narine {'total runs given': 1585, 'batsman matches played': 14, 'total wickets': 84, 'bowler matches played': 63, 'total balls': 48, 'total runs': 44, 'bowler balls': 1514}

Match info: 981001.yaml
['Gujarat Lions', 'Kolkata Knight Riders']
RV Uthappa {'total runs given': 0, 'batsman matches played': 127, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2657, 'total runs': 3319, 'bowler balls': 0}
G Gambhir {'total runs given': 0, 'batsman matches played': 127, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2949, 'total runs': 3560, 'bowler balls': 0}
MK Pandey {'total runs given': 0, 'batsman matches played': 80, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1540, 'total runs': 1767, 'bowler balls': 0}
YK Pathan {'total runs given': 1357, 'batsman matches played': 120, 'total wickets': 40, 'bowler matches played': 74, 'total balls': 1906, 'total runs': 2723, 'bowler balls': 1118}
Shakib Al Hasan {'total runs given': 1089, 'batsman matches played': 30, 'total wickets': 43, 'bowler matches played': 41, 'total balls': 390, 'total runs': 494, 'bowler balls': 929}
SA Yadav {'total runs given': 8, 'batsman matches played': 33, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 360, 'total runs': 463, 'bowler balls': 6}
JO Holder {'total runs given': 266, 'batsman matches played': 3, 'total wickets': 3, 'bowler matches played': 9, 'total balls': 16, 'total runs': 19, 'bowler balls': 189}
PP Chawla {'total runs given': 3115, 'batsman matches played': 63, 'total wickets': 118, 'bowler matches played': 121, 'total balls': 445, 'total runs': 502, 'bowler balls': 2447}
SP Narine {'total runs given': 1597, 'batsman matches played': 14, 'total wickets': 84, 'bowler matches played': 64, 'total balls': 48, 'total runs': 44, 'bowler balls': 1536}
M Morkel {'total runs given': 2065, 'batsman matches played': 19, 'total wickets': 74, 'bowler matches played': 68, 'total balls': 92, 'total runs': 125, 'bowler balls': 1653}
AS Rajpoot {'total runs given': 102, 'batsman matches played': 1, 'total wickets': 3, 'bowler matches played': 5, 'total balls': 6, 'total runs': 2, 'bowler balls': 75}
BB McCullum {'total runs given': 0, 'batsman matches played': 88, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1884, 'total runs': 2324, 'bowler balls': 0}
SK Raina {'total runs given': 1013, 'batsman matches played': 139, 'total wickets': 24, 'bowler matches played': 61, 'total balls': 2975, 'total runs': 4008, 'bowler balls': 840}
KD Karthik {'total runs given': 0, 'batsman matches played': 116, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 1995, 'total runs': 2425, 'bowler balls': 0}
AJ Finch {'total runs given': 67, 'batsman matches played': 49, 'total wickets': 1, 'bowler matches played': 5, 'total balls': 1048, 'total runs': 1274, 'bowler balls': 44}
RA Jadeja {'total runs given': 2097, 'batsman matches played': 94, 'total wickets': 75, 'bowler matches played': 96, 'total balls': 1313, 'total runs': 1556, 'bowler balls': 1665}
DR Smith {'total runs given': 626, 'batsman matches played': 73, 'total wickets': 20, 'bowler matches played': 34, 'total balls': 1534, 'total runs': 1957, 'bowler balls': 432}
P Kumar {'total runs given': 3091, 'batsman matches played': 54, 'total wickets': 84, 'bowler matches played': 109, 'total balls': 311, 'total runs': 331, 'bowler balls': 2445}
DS Kulkarni {'total runs given': 1612, 'batsman matches played': 14, 'total wickets': 64, 'bowler matches played': 61, 'total balls': 95, 'total runs': 79, 'bowler balls': 1248}
SB Jakati {'total runs given': 1353, 'batsman matches played': 4, 'total wickets': 46, 'bowler matches played': 53, 'total balls': 28, 'total runs': 27, 'bowler balls': 1025}
DJ Bravo {'total runs given': 2676, 'batsman matches played': 78, 'total wickets': 119, 'bowler matches played': 99, 'total balls': 1011, 'total runs': 1240, 'bowler balls': 2016}

Match info: 981019.yaml
['Royal Challengers Bangalore', 'Sunrisers Hyderabad']
S Dhawan {'total runs given': 72, 'batsman matches played': 109, 'total wickets': 4, 'bowler matches played': 6, 'total balls': 2582, 'total runs': 3042, 'bowler balls': 49}
DA Warner {'total runs given': 0, 'batsman matches played': 96, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 2300, 'total runs': 3167, 'bowler balls': 0}
Yuvraj Singh {'total runs given': 1037, 'batsman matches played': 103, 'total wickets': 35, 'bowler matches played': 68, 'total balls': 1805, 'total runs': 2253, 'bowler balls': 850}
BCJ Cutting {'total runs given': 62, 'batsman matches played': 3, 'total wickets': 3, 'bowler matches played': 3, 'total balls': 24, 'total runs': 34, 'bowler balls': 49}
